Database,ID,Source,Collection Terms,Description,Tags,Category_1,Category_2,Category_3,Event Name,Create Time,Count
Collect_yTK,812,yTK,Carpool,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",Shooting,Shooting,,,,2016-06-03,"1,518,458"
Collect_yTK,813,yTK,VRE,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",,,,,VRE,2016-06-03,"1,134,381"
Collect_yTK,814,yTK,#DDay,Remeberance,Shooting,Shooting,,,D-Day,2016-06-06,"615,189"
Collect_yTK,815,yTK,#wmata,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",Shooting,Shooting,,,,2016-06-09,"792,588"
Collect_yTK,816,yTK,#SafeTrack,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",Shooting,Shooting,,,Safed,2016-06-09,"63,530"
Collect_yTK,817,yTK,#FixDCMetro,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",Shooting,Shooting,,,Template:User in Metro DC,2016-06-09,137
Collect_yTK,818,yTK,#FixWMATA,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",Shooting,Shooting,,,Fixative,2016-06-09,877
Collect_yTK,819,yTK,#UnsuckDCMetro,"WMATA SafeTrack by Dr. Pamela Murray-Tuite, http://www.wmata.com/rail/safetrack.cfm",,,,,Template:User in Metro DC,2016-06-09,"15,808"
Collect_yTK,820,yTK,Christina,Singer shot and killed,,,,,Christina,2016-06-11,"3,541,189"
Collect_yTK,821,yTK,#Orlando,Shooting,Shooting,Shooting,,,,2016-06-12,"765,549"
Collect_yTK,822,yTK,#PrayForOrlando,50 killed in Florida nightclub: http://www.cnn.com/2016/06/12/us/orlando-nightclub-shooting/index.html,Shooting,Shooting,,,Prayed,2016-06-12,"122,738"
Collect_yTK,823,yTK,Orlando nightclub shooting,50 killed in Florida nightclub: http://www.cnn.com/2016/06/12/us/orlando-nightclub-shooting/index.html,Shooting,Shooting,,,Orlando nightclub shooting,2016-06-12,"393,549"
Collect_yTK,824,yTK,Orlando,50 killed in Florida nightclub: http://www.cnn.com/2016/06/12/us/orlando-nightclub-shooting/index.html,Shooting,Shooting,,,,2016-06-12,"2,230,136"
Collect_yTK,825,yTK,Omar Mateen,50 killed in Florida nightclub: http://www.cnn.com/2016/06/12/us/orlando-nightclub-shooting/index.html,Shooting,Shooting,,,Mate,2016-06-12,"508,503"
Collect_yTK,826,yTK,#PulseShooting,50 killed in Florida nightclub: http://www.cnn.com/2016/06/12/us/orlando-nightclub-shooting/index.html,Shooting,Shooting,,,Pulse shooting,2016-06-12,"71,772"
Collect_yTK,827,yTK,@HRDFNews,Hafiz Program,,,,,RDFS,2016-06-16,"512,084"
Collect_yTK,828,yTK,@hafizksasa,Hafiz program,,,,,Hafiz,2016-06-16,"5,960"
Collect_yTK,829,yTK,@haafyiz,Hafiz program,,,,,FYI,2016-06-16,145
Collect_yTK,830,yTK,@TAQAT_help,Hafiz program,,,,,Qat,2016-06-16,"2,084"
Collect_yTK,831,yTK,#NoBillNoBreak,House Dems Hold Sit-In to Force Gun Control Vote,Shooting,Shooting,,,Break Break Break,2016-06-22,"49,321"
Collect_yTK,832,yTK,#Brexit,Britain leaves EU,Shooting,Shooting,,,Exit,2016-06-24,"2,860,986"
Collect_yTK,833,yTK,@HRDF_Care,Hafiz Program,,,,,RDFS,2016-06-27,"1,063,729"
Collect_yTK,834,yTK,#هدف,Hafiz Program,,,,,,2016-06-27,"253,640"
Collect_yTK,835,yTK,هدف#,Hafiz Program - non-relevant,,,,,,2016-06-27,"3,216,246"
Collect_yTK,836,yTK,Istanbul airport attack,"""-->}}The Atatürk Airport terrorist attack, consisting of shootings and suicide bombings, occurred on 28 June 2016 at Atatürk Airport in Istanbul, Turkey""",Shooting,Shooting,,,Istanbul Atatürk Airport attack,2016-06-28,"59,083"
Collect_yTK,837,yTK,#Istanbul,Airport Terror attack,International,International,,,Istanbul,2016-06-28,"1,116,559"
Collect_yTK,838,yTK, #wvflooding,West Virginia Flooding,,,,,,2016-06-30,"3,842"
Collect_yTK,839,yTK,West Virginia,West Virginia Flood,International,International,,,"West, West Virginia",2016-06-30,"2,941,670"
Collect_yTK,840,yTK,#wvflood,West Virginia Flood,,,,,,2016-06-30,"23,626"
Collect_yTK,841,yTK,#SDGsChat,https://sustainabledevelopment.un.org/hlpf/2016/chat,International,International,,,Dg,2016-07-01,"19,429"
Collect_yTK,842,yTK,@ThomasGass,https://sustainabledevelopment.un.org/hlpf/2016/chat,International,International,,,Thomas Gass,2016-07-01,"104,832"
Collect_yTK,843,yTK,#AltonSterling,,International,International,,,,2016-07-06,"417,479"
Collect_yTK,844,yTK,#PhilandoCastile,Cops shoot Black man,Shooting,Shooting,,,ANDOS,2016-07-07,"548,271"
Collect_yTK,845,yTK,Nepartak,Taiwan Typhoon Nepartak,Shooting,Shooting,,,Ake-ake,2016-07-07,"13,296"
Collect_yTK,846,yTK,Union Square,Protests in NYC for killing two Black men,,,,,Union Square,2016-07-07,"894,098"
Collect_yTK,848,yTK,#Dallas,police officers shot,Shooting,Shooting,,,Dalla Dalla,2016-07-08,"1,057,187"
Collect_yTK,849,yTK,Bomb Robot,http://gizmodo.com/dallas-police-used-robot-to-kill-suspect-after-shooting-1783334251,Shooting,Shooting,,,,2016-07-08,"216,093"
Collect_yTK,850,yTK,#DallasPoliceShootings,http://www.cnn.com/2016/07/08/us/philando-castile-alton-sterling-protests/index.html,Shooting,Shooting,,,2016 Dallas police shooting,2016-07-08,"25,605"
Collect_yTK,851,yTK,Police Robot,http://gizmodo.com/dallas-police-used-robot-to-kill-suspect-after-shooting-1783334251,Shooting,Shooting,,,,2016-07-09,"344,920"
Collect_yTK,852,yTK,Shooting video,http://www.cnn.com/2016/07/07/us/falcon-heights-shooting-minnesota/#,Shooting,Shooting,,,Shooting Range (video game),2016-07-09,"3,026,860"
Collect_yTK,853,yTK,Facebook live video,http://www.cnn.com/2016/07/07/us/falcon-heights-shooting-minnesota/#,Shooting,Shooting,,,,2016-07-09,"2,418,844"
Collect_yTK,854,yTK,Facebook live stream,http://www.cnn.com/2016/07/07/us/falcon-heights-shooting-minnesota/#,Shooting,Shooting,,,2017 Facebook live streaming incident,2016-07-09,"1,430,776"
Collect_yTK,855,yTK,#BatonRouge,http://mashable.com/2016/07/10/baton-rouge-protester-photo-riot-gear/#bE6m1ZQax8qo,Shooting,Shooting,,,Baton-Rouge,2016-07-10,"351,295"
Collect_yTK,856,yTK,#BlueLiveMatter ,http://www.huffingtonpost.com/jonathan-russell2/heres-whats-wrong-with-bl_b_10906348.html,,,,,Blue Lives Matter,2016-07-10,"23,103"
Collect_yTK,857,yTK,#BlackLivesMatter ,http://www.huffingtonpost.com/jonathan-russell2/heres-whats-wrong-with-bl_b_10906348.html,,,,,,2016-07-10,"1,827,661"
Collect_yTK,858,yTK,#BlueLivesMatter ,http://www.huffingtonpost.com/jonathan-russell2/heres-whats-wrong-with-bl_b_10906348.html,,,,,Blue Lives Matter,2016-07-10,"1,410,381"
Collect_yTK,859,yTK,#BlackLiveMatter ,http://www.huffingtonpost.com/jonathan-russell2/heres-whats-wrong-with-bl_b_10906348.html,,,,,,2016-07-10,"103,372"
Collect_yTK,860,yTK,Pokemon go,http://www.nytimes.com/2016/07/12/technology/pokemon-go-brings-augmented-reality-to-a-mass-audience.html?_r=0,Technology,Shooting,,,Pokemon Go,2016-07-13,"1,904,993"
Collect_yTK,861,yTK,#PokemonGO,http://www.nytimes.com/2016/07/12/technology/pokemon-go-brings-augmented-reality-to-a-mass-audience.html?_r=0,Technology,Shooting,,,Pokemon Go,2016-07-13,"1,424,895"
Collect_yTK,862,yTK,Niza,Nice Attack,,,,,Niza,2016-07-15,"1,299,254"
Collect_yTK,863,yTK,#NiceAttack,"Nice, France Truck Attack",Shooting,Shooting,,,Nice lorry attack,2016-07-15,"100,204"
Collect_yTK,864,yTK,Mohamed Lahouaiej Bouhlel,Nick Truck Attack,Shooting,Shooting,,,La Bou,2016-07-15,"59,898"
Collect_yTK,865,yTK,TurquÃ­a,Military Coup,,,,,Tur,2016-07-15,"1,040,113"
Collect_yTK,866,yTK,وظائف,Hafiz Program - Jobs,,,,,,2016-07-17,"745,356"
Collect_yTK,867,yTK,#وظائف هندسية,Hafiz Program - Engineering Jobs,,,,,,2016-07-17,"95,429"
Collect_yTK,868,yTK,وظيفة,Hafiz Program - Job,,,,,,2016-07-17,"1,098,956"
Collect_yTK,869,yTK,Yahoo,Verizon bought Yahoo for $4.8bn,Shooting,Shooting,,,Yahoo!,2016-07-25,"3,617,666"
Collect_yTK,870,yTK,hrdf,,Shooting,Shooting,,,Saudi Human Resources Development Fund (HRDF),2016-07-25,"1,379,876"
Collect_yTK,871,yTK,#Thankyouforyourservice,Veteran,Industrial,Industrial,,,"Wikipedia:Sockpuppet investigations/Thankyou, thankyou",2016-07-27,"328,513"
Collect_yTK,872,yTK,#tyfys,Veteran,,,,,Fy,2016-07-27,"24,020"
Collect_yTK,873,yTK,"""2 San Diego""",Two police officers shot in San Diego,Industrial,Industrial,,,San Diego Sockers 2,2016-07-29,"106,534"
Collect_yTK,874,yTK,#KorrynGaines,Women and her kid shot by police,Industrial,Industrial,,,,2016-08-02,"116,249"
Collect_yTK,875,yTK,#electricitybillincrease,Saudi activists and writers have been protesting the rise in electricity costs in the kingdom with an Arabic hashtag that translates to #electricitybillincrease,,,,,Increasing,2016-09-02,0
Collect_yTK,876,yTK,olympic,,,,,,Olympic,2016-09-08,"2,355,991"
Collect_yTK,877,yTK,tulsa shooting,http://www.cnn.com/2016/09/21/us/terence-crutcher-police-shooting-point-counterpoint/,shooting,Industrial,,,,2016-09-23,"126,763"
Collect_yTK,878,yTK,charlotte shooting,http://www.cnn.com/2016/09/22/us/charlotte-protests/,Shooting,Industrial,,,Charlotte (Charlotte's Web),2016-09-23,"290,008"
Collect_yTK,879,yTK,police shooting,police shooting,Shooting,Industrial,,,Police shootings,2016-09-23,"2,635,684"
Collect_yTK,880,yTK,washington mall shooting,http://www.cnn.com/2016/09/24/us/washington-mall-shooting/index.html,Shooting,Industrial,,,Washington Mall,2016-09-25,"28,971"
Collect_yTK,881,yTK,houston shooting,http://www.cnn.com/2016/09/26/us/houston-shooting/index.html,Shooting,Industrial,,,2015 Houston shooting,2016-09-26,"519,701"
Collect_yTK,882,yTK,Shooting Hoax,requested by Lisa Yost,Shooting,Industrial,,,Hoax,2016-09-27,"310,779"
Collect_yTK,883,yTK,hoboken train crash,http://www.nytimes.com/2016/09/30/nyregion/new-jersey-transit-train-crash-hoboken.html?_r=0,Industrial,Industrial,,,Hoboken train crash,2016-09-29,"26,810"
Collect_yTK,884,yTK,hoboken,http://www.nytimes.com/interactive/2016/09/29/nyregion/hoboken-nj-transit-train-crash-maps.html,Industrial,Industrial,,,Hoboken,2016-09-29,"836,462"
Collect_yTK,885,yTK,NJ Transit,http://www.nytimes.com/slideshow/2016/09/29/nyregion/train-crash-hoboken-station/s/30trainsub-SS-slide-AXDH.html,Industrial,Industrial,,,NJ Transit,2016-09-29,"429,334"
Collect_yTK,886,yTK,태풍,Typhoon(태풍) near asia,,,,,,2016-09-29,"1,528,054"
Collect_yTK,887,yTK,Hurricane Matthew,https://weather.com/storms/hurricane/news/hurricane-matthew-haiti-cuba-bahamas-east-coast-forecast-oct4,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Matthew,2016-10-04,"539,979"
Collect_yTK,888,yTK,#HurricaneMatthew,https://weather.com/storms/hurricane/news/hurricane-matthew-haiti-cuba-bahamas-east-coast-forecast-oct4,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Matthew,2016-10-04,"408,968"
Collect_yTK,889,yTK,#Matthew,https://weather.com/storms/hurricane/news/hurricane-matthew-haiti-cuba-bahamas-east-coast-forecast-oct4,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Matthew,2016-10-04,"379,289"
Collect_yTK,890,yTK,#hurricane,Hurricane (General hashtag),Hurricane,Industrial,,,Hurricane,2016-10-04,"795,540"
Collect_yTK,891,yTK,태풍 차바,Typhoon(태풍) Chaba(차바) in Korean,,,,,,2016-10-04,"31,662"
Collect_yTK,892,yTK,台風,Typhoon(台風) in Japanese,,,,,台風,2016-10-04,"2,568,003"
Collect_yTK,893,yTK,台風18号,Typhoon(台風) Chaba(18号) in Japanese,,,,,Matthew 18:18,2016-10-04,"345,456"
Collect_yTK,894,yTK,Evacuate,"Florida Gov. Rick Scott on Hurricane #Matthew: ""Evacuate, evacuate, evacuate... This is going to kill people.""",Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Evacuation,2016-10-06,"1,596,569"
Collect_yTK,895,yTK,허리케인 매튜,허리케인 매튜 (Hurricane Matthew) in Korean,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,,2016-10-06,"2,795"
Collect_yTK,896,yTK,Eyewall,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Eyewall Replacement cycle,2016-10-07,"267,930"
Collect_yTK,897,yTK,storm surge,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Storm surge,2016-10-07,"533,143"
Collect_yTK,898,yTK,evacuation,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Evacuation,2016-10-07,"1,831,084"
Collect_yTK,899,yTK,bridge closure,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Closure (Closure album),2016-10-07,"525,277"
Collect_yTK,900,yTK,tunnel closure,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Canarsie Tunnel closure,2016-10-07,"78,052"
Collect_yTK,901,yTK,tunnel closed,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,"Close, Closed, Closure",2016-10-07,"725,161"
Collect_yTK,902,yTK,Palm Beach,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Palm Beach,2016-10-07,"1,631,388"
Collect_yTK,903,yTK,coast,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Coast to Coast,2016-10-07,"2,426,296"
Collect_yTK,904,yTK,Daytona Beach,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Daytona Beach,2016-10-07,0
Collect_yTK,905,yTK,national hurricane center,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,National Hurricane Center,2016-10-07,0
Collect_yTK,906,yTK,Miami,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Miami,2016-10-07,"1,847,700"
Collect_yTK,907,yTK,Haiti,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Haiti,2016-10-07,"2,107,959"
Collect_yTK,908,yTK,Bahamas,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,The Bahamas,2016-10-07,"1,681,608"
Collect_yTK,909,yTK,wind,Hurricane Matthew,Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Wind Wind Wind,2016-10-07,"659,925"
Collect_yTK,910,yTK,power grid,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Power Grid,2016-10-08,"1,210,391"
Collect_yTK,911,yTK,outage duration,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Outage,2016-10-08,"11,305"
Collect_yTK,912,yTK,ice,"""  Apart from forming from supercooled water, ice Ic has also been reported to form from amorphous ice as well as from the high pressure ices II, III and V""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Ice Ic,2016-10-08,"2,515,131"
Collect_yTK,913,yTK,generator,,hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,From Generation to Generation,2016-10-08,"370,850"
Collect_yTK,914,yTK,extension cord,"""thumb|right|Yellow NEMA 5-15 extension cordthumb|NEMA-1 extension cord, common in the United StatesAn extension cord, power extender, drop cord, or extension lead is a length of flexible electrical power cable (flex) with a plug on one end and one or more sockets on the other end (usually of the same type as the plug)""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Extension cord,2016-10-08,"334,467"
Collect_yTK,915,yTK,power system,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,System of power,2016-10-08,"1,264,408"
Collect_yTK,916,yTK,Florida Power Light,"""  FPL obtains most of its electricity from natural gas, followed by Nuclear power""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Florida Power & Light,2016-10-08,"104,156"
Collect_yTK,917,yTK,FPL,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,FPL,2016-10-08,"1,961,512"
Collect_yTK,918,yTK,FP&L,"""  FPL obtains most of its electricity from natural gas, followed by Nuclear power""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,FP&L,2016-10-08,"677,244"
Collect_yTK,919,yTK,Georgia Power,""" Following cost increases in August 2018 for building two additional nuclear reactors at its Vogtle Electric Generating Plant, credit rating agency Moody's downgraded Georgia Power's credit ratings from A3 (upper medium) to Baa1 (lower medium)""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Georgia Power,2016-10-08,"414,231"
Collect_yTK,920,yTK,live wire,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Live Wire,2016-10-08,"335,949"
Collect_yTK,921,yTK,sewer,,hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Sewer,2016-10-08,"1,161,518"
Collect_yTK,922,yTK,water,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,,2016-10-08,"2,028,384"
Collect_yTK,923,yTK,boil water notice,"""[[File:Boiling water reactor no text""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Boiling water reactor,2016-10-08,"217,396"
Collect_yTK,924,yTK,storm sewer,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,,2016-10-08,"105,149"
Collect_yTK,925,yTK,Typhoon Haima,""" It was the twenty-second named storm and the eleventh typhoon of the annual typhoon season""",Industrial,Industrial,,,Typhoon Haima,2016-10-20,"35,397"
Collect_yTK,926,yTK,Typhoon Lawin,""" Like any tropical cyclone, there are a few main requirements for typhoon formation and development: (1) sufficiently warm sea surface temperatures, (2) atmospheric instability, (3) high humidity in the lower to middle levels of the troposphere, (4) enough Coriolis effect to develop a low pressure center, (5) a pre-existing low level focus or disturbance, and (6) a low vertical wind shear""",Industrial,Industrial,,,Typhoon,2016-10-20,"31,313"
Collect_yTK,927,yTK,pipeline explosion Alabama,http://www.wsj.com/articles/gas-diesel-prices-spike-following-alabama-pipeline-fire-1478010889,Industrial,Industrial,,,Olympic Pipeline explosion,2016-11-01,"8,510"
Collect_yTK,928,yTK,Iowa police shooting,http://edition.cnn.com/2016/11/02/us/iowa-police-shooting/,shooting,Industrial,,,Police shootings,2016-11-03,"14,556"
Collect_yTK,929,yTK,Trump,Trump,Industrial,Industrial,,,Let Trump Be Trump,2016-11-09,"2,546,177"
Collect_yTK,930,yTK,New Zealand Earthquake,http://www.nytimes.com/aponline/2016/11/13/world/asia/ap-as-new-zealand-earthquake.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,Earthquake,Industrial,,,Earthquakes of New Zealand,2016-11-13,"261,448"
Collect_yTK,931,yTK,#eqnz,EarthQuake New Zealand,earthquake,Industrial,,,EQ,2016-11-13,"88,639"
Collect_yTK,932,yTK,utah school stabbing,http://www.foxnews.com/us/2016/11/16/utah-school-stabbing-leaves-5-injured-school-startled.html,stabbing,Industrial,,,School stabbing,2016-11-16,668
Collect_yTK,933,yTK,White nationalism,"""White nationalism is a type of nationalism or pan-nationalism which espouses the belief that white people are a race and seeks to develop and maintain a white national identity""",Industrial,Industrial,,,White nationalism,2016-11-16,"1,284,050"
Collect_yTK,934,yTK,Racial prejudice,,National,National,,,Skinheads Against Racial Prejudice,2016-11-16,"339,582"
Collect_yTK,935,yTK,Human rights violations,,,,,,,2016-11-16,"1,304,530"
Collect_yTK,936,yTK,Paris attacks anniversary,http://www.independent.co.uk/news/world/europe/paris-attacks-anniversary-bataclan-memorial-ceremony-francois-hollande-france-terrorism-a7415456.html,International,International,,,Paris attacks,2016-11-16,"18,763"
Collect_yTK,937,yTK,coastal restoration,Seungwon@LSU,International,International,,,Coalition to Restore Coastal Louisiana,2016-11-17,"76,157"
Collect_yTK,938,yTK,Ohio State attack,http://www.usatoday.com/story/news/nation/2016/11/28/ohio-state-reports-active-shooter-columbus-campus/94540050/,International,International,,,Ohio State University attack,2016-11-28,"115,243"
Collect_yTK,939,yTK,Columbus Fire,http://www.usatoday.com/story/news/nation/2016/11/28/ohio-state-reports-active-shooter-columbus-campus/94540050/,International,International,,,Knights of Columbus Hostel fire,2016-11-28,"135,695"
Collect_yTK,940,yTK,Great Barrier Reef,http://www.usnews.com/news/world/articles/2016-11-28/great-barrier-reef-suffers-worst-coral-die-off-on-record,International,International,,,Great Barrier Reef,2016-11-28,"816,480"
Collect_yTK,941,yTK,Dakota Access Pipeline,https://www.bostonglobe.com/news/nation/2016/11/27/devotion-despair-fill-teeming-north-dakota-camp/LLGXoU1BzX4WxINxWabDeJ/story.html,International,International,,,Dakota Access Pipeline,2016-11-28,"724,636"
Collect_yTK,942,yTK,#NoDAPL,https://www.bostonglobe.com/news/nation/2016/11/27/devotion-despair-fill-teeming-north-dakota-camp/LLGXoU1BzX4WxINxWabDeJ/story.html,International,International,,,Noda,2016-11-28,"1,096,994"
Collect_yTK,943,yTK,attack columbus ohio,http://www.usatoday.com/story/news/nation/2016/11/28/ohio-state-reports-active-shooter-columbus-campus/94540050/,International,International,,,"Columbus, Ohio",2016-11-29,"6,264"
Collect_yTK,944,yTK,earthquake el salvador,http://www.aljazeera.com/news/2016/11/el-salvador-issues-tsunami-alert-72-earthquake-161124192015392.html,International,International,,,,2016-11-29,"39,603"
